Catalyst ID|MPContribs ID|Formula|Bulk Material ID|Bulk Formula|Adsorbate Smiles|Adsorbate IUPAC Formula|Adsorption Energy|h|k|l|Surface Shift|
random2352641|616abe2296055b12867a42b9|Ge32Mo16H2O|mp-10201|Ge2Mo|*OH2|H2 O1|-0.144|1|1|2|0.081|
random919180|616abe2496055b12867a42cc|Ta24H2Pd72O|mp-30836|TaPd3|*OH2|H2 O1|-0.972|2|1|1|0.042|
random2055700|616abe2896055b12867a4317|Mo24P48H2O|mp-1887|MoP2|*OH2|H2 O1|-1.676|1|0|2|0.124|
random1815306|616abe3f923005229697ff8c|Hf48Sn16H2O|mp-1184633|Hf3Sn|*OH2|H2 O1|-0.495|1|1|2|0.125|
random1439286|616abe4196055b12867a4380|Hf64Ni32H2O|mp-861|Hf2Ni|*OH2|H2 O1|-0.582|0|0|1|0.125|
random2263887|616abe499230052296980072|Al48Mo12H2O|mp-30180|Al4Mo|*OH2|H2 O1|-1.880|1|1|-2|0.387|
random1535811|616abe4996055b12867a43e9|Mo48H2Rh24O|mp-1221484|Mo2Rh|*OH2|H2 O1|-1.437|2|1|1|0.027|
random582772|616abe4a923005229698008c|Ti24Ga72H2O|mp-2731|TiGa3|*OH2|H2 O1|-0.063|2|1|1|0.042|
random1498430|616abe5292300522969800db|Ti24H2Os24O|mp-291|TiOs|*OH2|H2 O1|-1.405|1|1|1|0.083|
random1602585|616abe6392300522969801cb|Sn12H2Rh24O|mp-636334|SnRh2|*OH2|H2 O1|-0.040|1|2|0|0|
random1435855|616abe68923005229698025d|Y24In24H2O|mp-1215997|YIn|*OH2|H2 O1|-0.321|2|1|0|0.083|
random2122207|616abe809230052296980363|Ta36Mo36H2O|mp-1217895|TaMo|*OH2|H2 O1|-0.499|0|1|2|0.083|
random1256815|616abe8792300522969803f8|Hf48Ge24H2O|mp-9939|Hf2Ge|*OH2|H2 O1|-4.151|2|0|1|0.073|
random2197882|616abe9b9230052296980539|Ti24H2Ru24O|mp-592|TiRu|*OH2|H2 O1|-1.765|1|1|1|0.083|
random1328943|616abe9d9230052296980558|Ga48H2Ru24O|mp-1072429|Ga2Ru|*OH2|H2 O1|-0.020|1|1|1|0.125|
random2094802|616abea3923005229698060c|Zr48Sn16H2O|mp-1188061|Zr3Sn|*OH2|H2 O1|-2.101|1|0|2|0.500|
random1899495|616abead923005229698070c|Hf60Ge48H2O|mp-737|Hf5Ge4|*OH2|H2 O1|-0.615|1|2|0|0.102|
random560678|616abec1923005229698087c|Mo24H2Pt24O|mp-999502|MoPt|*OH2|H2 O1|-1.792|0|0|1|0.249|
random2170729|616abed79230052296980a02|H2W64O|mp-11334|W|*OH2|H2 O1|-0.486|1|1|0|0.063|
random1815296|616abeda96055b12867a44f4|Zr32Si32H2O|mp-893|ZrSi|*OH2|H2 O1|-0.074|1|1|2|0.125|
random1795742|616abef696055b12867a45d5|Zn24Ag72H2O|mp-1187946|ZnAg3|*OH2|H2 O1|-0.121|2|1|1|0.042|
random1934905|616abf1c96055b12867a47bc|Y24Cu24H2O|mp-1080443|YCu|*OH2|H2 O1|-0.669|1|1|1|0|
random671908|616abf1e96055b12867a47e8|H2W72C36O|mp-684602|W2C|*OH2|H2 O1|-0.229|0|1|2|0.073|
random682268|616abf2296055b12867a484f|Al48Tc16H2O|mp-867347|Al3Tc|*OH2|H2 O1|-0.278|1|1|0|0.125|
random911534|616abf2c9230052296980c5a|Si48H2Os24O|mp-1072645|Si2Os|*OH2|H2 O1|-0.378|1|0|0|0.148|
random2331723|616abf3596055b12867a48f9|Si48H2Rh48O|mp-818|SiRh|*OH2|H2 O1|-0.225|2|1|0|0.125|
random889438|616ac05196055b12867a4a8a|Ta12H2Pd6S36O|mp-8435|Ta2PdS6|*OH2|H2 O1|1.468|0|0|1|0.265|
random635908|616ac0559230052296980eeb|Y32Ni32H2O|mp-1364|YNi|*OH2|H2 O1|-0.879|1|0|0|0|
random1377774|616ac0589230052296980f1b|Ga24Mo72H2O|mp-2377|GaMo3|*OH2|H2 O1|-0.519|2|1|0|0.125|
random703631|616ac0749230052296981022|Ga40H2Ru40O|mp-22320|GaRu|*OH2|H2 O1|-0.254|2|2|1|0.050|
random1774331|616ac07696055b12867a4c13|Tc80H2O|mp-113|Tc|*OH2|H2 O1|-0.396|2|-1|2|0.200|
random1517264|616ac07696055b12867a4c14|Ti12Mo36H2O|mp-1017983|TiMo3|*OH2|H2 O1|-0.576|1|0|1|0.372|
random1485530|616ac07c96055b12867a4c7f|Cr48Si96H2O|mp-1222|CrSi2|*OH2|H2 O1|-0.046|1|1|0|0.125|
random637522|616ac0959230052296981191|Hf36H2Ir36O|mp-1206659|HfIr|*OH2|H2 O1|-0.726|1|0|2|0.083|
random780523|616ac0a096055b12867a4d70|Al108Mo36H2O|mp-571247|Al3Mo|*OH2|H2 O1|-2.032|2|0|-1|0.107|
random2357409|616ac0a09230052296981253|Ta48Mo48H2O|mp-1217895|TaMo|*OH2|H2 O1|-0.065|1|0|2|0.083|
random675992|616ac0c496055b12867a4f23|H2W80O|mp-11334|W|*OH2|H2 O1|-1.911|2|2|1|0.025|
random1090135|616ac0d196055b12867a4fce|V72Ga24H2O|mp-22568|V3Ga|*OH2|H2 O1|-0.492|2|1|0|0.042|
random638869|616ac0d39230052296981407|Zr24P48H2O|mp-1523|ZrP2|*OH2|H2 O1|-0.188|1|0|1|0.149|
random726100|616ac0d496055b12867a5018|Ti60H2Pt20O|mp-2339|Ti3Pt|*OH2|H2 O1|-2.872|2|2|1|0.025|
random2024418|616ac0df96055b12867a50c2|Hf40Sb40H2O|mp-1079914|HfSb|*OH2|H2 O1|-0.357|2|2|1|0.101|
random2228511|616ac0e59230052296981467|Mo12As24H2O|mp-1072724|MoAs2|*OH2|H2 O1|2.515|0|1|1|0.250|
random243362|616ac11796055b12867a5476|Al36Cu12H2O|mp-985825|Al3Cu|*OH2|H2 O1|-0.028|2|1|1|0.129|
random1233155|616ac11896055b12867a5493|Al16Mo48H2O|mp-259|AlMo3|*OH2|H2 O1|-0.253|2|1|1|0.125|
random1991090|616ac11896055b12867a54a4|Hf24H2Pt24O|mp-1007691|HfPt|*OH2|H2 O1|-0.122|1|2|2|0.167|
random1099774|616ac11a96055b12867a54c9|P36H2Rh72O|mp-2732|PRh2|*OH2|H2 O1|-0.013|1|0|0|0.125|
random508599|616ac12d96055b12867a55b6|Ta16H2Pd48O|mp-30836|TaPd3|*OH2|H2 O1|-0.327|1|1|0|0.125|
random1969277|616ac12e9230052296981646|Hf48Zn24H2O|mp-1014231|Hf2Zn|*OH2|H2 O1|-0.836|2|1|2|0.030|
random1801504|616ac13492300522969816a7|Ca16Si32H2O|mp-862|CaSi2|*OH2|H2 O1|-0.527|1|0|2|0.085|
random1223023|616ac13796055b12867a5616|Ti16Ga24H2O|mp-30673|Ti2Ga3|*OH2|H2 O1|-0.611|1|1|0|0.044|
random797688|616ac13892300522969816ea|Hf48Cd24H2O|mp-1018156|Hf2Cd|*OH2|H2 O1|-0.942|2|1|1|0.055|
random2250434|616ac14492300522969817a6|Ti72Sb24H2O|mp-1412|Ti3Sb|*OH2|H2 O1|-2.777|1|1|1|0.042|
random1334176|616ac14492300522969817a9|In36H2Pt48O|mp-1224298|In3Pt4|*OH2|H2 O1|-0.047|2|-1|2|0.208|
random1787502|616ac2369230052296981839|V48Ge16H2O|mp-1221|V3Ge|*OH2|H2 O1|-0.406|1|0|0|0.125|
random1790990|616ac23b92300522969818a5|Zr48Zn16H2O|mp-972088|Zr3Zn|*OH2|H2 O1|-0.527|1|1|2|0.125|
random2083563|616ac23e96055b12867a5757|Hf36Hg12H2O|mp-1184632|Hf3Hg|*OH2|H2 O1|-0.700|1|0|2|0.083|
random918434|616ac23f92300522969818e6|Sc64Sb32H2O|mp-7192|Sc2Sb|*OH2|H2 O1|-0.718|1|1|0|0.125|
random1674112|616ac25196055b12867a5769|H2Ir36Ru36O|mp-974421|IrRu|*OH2|H2 O1|-0.314|2|1|1|0.028|
random746217|616ac258923005229698195f|V24H2W24O|mp-1216231|VW|*OH2|H2 O1|-2.714|1|1|0|0.125|
random1432626|616ac25e92300522969819ca|Ti24Tc24H2O|mp-11573|TiTc|*OH2|H2 O1|-1.775|1|1|1|0.083|
random1290984|616ac2719230052296981a22|Al54Cr18H2O|mp-867780|Al3Cr|*OH2|H2 O1|-0.466|1|0|1|0.375|
random1728844|616ac2749230052296981a42|Mo16As32H2O|mp-1337|MoAs2|*OH2|H2 O1|-0.374|1|1|2|0.050|
random1378821|616ac2759230052296981a64|Hf12H2Au24O|mp-1018153|HfAu2|*OH2|H2 O1|-2.742|2|1|2|0.028|
random2213954|616ac2779230052296981a91|Tc48H2O|mp-867351|Tc|*OH2|H2 O1|-0.083|1|0|2|0.083|
random2412746|616ac2789230052296981aa1|Cr24P48H2O|mp-7291|CrP2|*OH2|H2 O1|-0.592|0|2|1|0.174|
random1247469|616ac2819230052296981b92|Ta20Mo20H2O|mp-1217895|TaMo|*OH2|H2 O1|-1.651|1|2|2|0.050|
random1682029|616ac2839230052296981bbf|Tc72H2O|mp-8638|Tc|*OH2|H2 O1|-0.546|2|1|0|0.083|
random1430723|616ac2939230052296981be8|Ti36Ga12H2O|mp-972069|Ti3Ga|*OH2|H2 O1|-3.221|2|1|2|0.083|
random2265289|616ac2959230052296981c1f|Al16Ni48H2O|mp-672232|AlNi3|*OH2|H2 O1|-0.020|1|1|0|0.125|
random2245618|616ac2999230052296981c69|Ti24Al48H2O|mp-11809|TiAl2|*OH2|H2 O1|-0.920|2|1|1|0.029|
random1677685|616ac29e9230052296981cfe|Ti64H2O|mp-46|Ti|*OH2|H2 O1|-0.771|2|-1|2|0|
random1518244|616ac2a696055b12867a5a18|Zr24H2Rh24O|mp-1215257|ZrRh|*OH2|H2 O1|-0.466|1|1|0|0.250|
random748605|616ac2ac96055b12867a5a48|Ti24Mo48H2O|mp-1216675|TiMo2|*OH2|H2 O1|-0.061|1|1|2|0.041|
random850321|616ac2ba9230052296981df3|H2W72C36O|mp-684602|W2C|*OH2|H2 O1|-0.561|0|2|1|0.024|
random1764064|616ac2bf9230052296981e51|Hf32Al96H2O|mp-1007730|HfAl3|*OH2|H2 O1|-0.059|2|1|1|0.062|
random1566992|616ac2df9230052296981f71|Ti12Mo36H2O|mp-1017983|TiMo3|*OH2|H2 O1|-0.662|2|1|1|0.061|
random1485506|616ac2e19230052296981fa7|Hf32H2Pd16O|mp-11454|Hf2Pd|*OH2|H2 O1|-2.095|1|1|1|0.040|
random582442|616ac30796055b12867a5d98|Zr32In64H2O|mp-20800|ZrIn2|*OH2|H2 O1|-0.837|1|0|2|0.250|
random1618091|616ac30896055b12867a5dab|Y40Al80H2O|mp-2322|YAl2|*OH2|H2 O1|-0.699|2|2|1|0.013|
random580380|616ac30996055b12867a5db6|Si32H2Ru32O|mp-189|SiRu|*OH2|H2 O1|-0.390|2|1|1|0.196|
random774538|616ac31996055b12867a5e1a|Ca24Si24H2O|mp-1563|CaSi|*OH2|H2 O1|-0.099|0|1|0|0.104|
random1824152|616ac32696055b12867a5f67|Zr32Ag64H2O|mp-1008601|ZrAg2|*OH2|H2 O1|-0.018|2|2|1|0.021|
random1757049|616ac33796055b12867a6057|Mn27V27H2O|mp-316|MnV|*OH2|H2 O1|-2.418|1|0|0|0.250|
random1283168|616ac33996055b12867a6063|Ti96Sn32H2O|mp-1079460|Ti3Sn|*OH2|H2 O1|-2.805|1|1|1|0.125|
random2034592|616ac34096055b12867a60bc|Ti16Nb16H2Ru32O|mp-980649|TiNbRu2|*OH2|H2 O1|-0.535|1|0|0|0.125|
random2009087|616ac3409230052296982187|V27Tc27H2O|mp-2540|VTc|*OH2|H2 O1|-2.214|1|0|0|0.250|
random687825|616ac34696055b12867a6146|Zn24H2Rh24O|mp-6938|ZnRh|*OH2|H2 O1|-0.216|1|1|1|0.083|
random1973408|616ac35192300522969821e0|Sr8H2Pd40O|mp-1260|SrPd5|*OH2|H2 O1|-0.162|1|0|0|0.417|
random1412022|616ac3559230052296982217|Al72Mo24H2O|mp-571247|Al3Mo|*OH2|H2 O1|-0.634|2|1|-1|0|
random930618|616ac45992300522969822e6|Si48H2W24O|mp-8939|Si2W|*OH2|H2 O1|-0.061|2|2|1|0|
random1443828|616ac46592300522969823e7|Ca24Si24H2O|mp-1563|CaSi|*OH2|H2 O1|-2.536|2|1|1|0.049|
random1650820|616ac4a596055b12867a65ad|V18Ge36H2O|mp-1084800|VGe2|*OH2|H2 O1|0.566|1|0|2|0.250|
random2194851|616ac4ac96055b12867a664b|Zn24H2Pd48O|mp-1215509|ZnPd2|*OH2|H2 O1|-0.066|2|1|1|0.114|
random1627846|616ac4d796055b12867a67fe|H2W48N72O|mp-1216242|W2N3|*OH2|H2 O1|-3.598|1|1|2|0.055|
random1050559|616ac4dd96055b12867a684a|Al20Mo60H2O|mp-259|AlMo3|*OH2|H2 O1|-1.721|2|2|1|0.025|
random2198857|616ac4e496055b12867a68d2|Al24H2Pt48O|mp-16526|AlPt2|*OH2|H2 O1|-0.376|1|2|0|0.128|
random2080715|616ac4e896055b12867a6927|As24H2Ir12O|mp-15649|As2Ir|*OH2|H2 O1|-0.523|2|1|-1|0.124|
random1637257|616ac4ec96055b12867a6975|Ta48H2Au16O|mp-569249|Ta3Au|*OH2|H2 O1|-0.812|1|1|0|0.188|
random514912|616ac4ef9230052296982844|Ti48H2Ir16O|mp-544|Ti3Ir|*OH2|H2 O1|-2.423|1|1|0|0.688|
random1761507|616ac50596055b12867a6a3d|Si60H2Rh48O|mp-568792|Si5Rh4|*OH2|H2 O1|-0.392|0|0|1|0.247|
random1014607|616ac50e923005229698299e|Zr16H2Rh16O|mp-669917|ZrRh|*OH2|H2 O1|-0.091|0|1|1|0.174|
random1819989|616ac51e9230052296982a32|H2Ru36O|mp-1061133|Ru|*OH2|H2 O1|-0.090|0|0|1|0|
random1005586|616ac52796055b12867a6b39|Ti18Al30H2O|mp-1217081|Ti3Al5|*OH2|H2 O1|-0.299|2|1|0|0.083|
random1534533|616ac52c9230052296982b0b|Ti32H2Pd16O|mp-13164|Ti2Pd|*OH2|H2 O1|-2.504|1|1|1|0.041|
random2233630|616ac52f96055b12867a6bac|H2Ru72O|mp-33|Ru|*OH2|H2 O1|-0.222|2|1|2|0|
random1806621|616ac5489230052296982bb9|Hf36Cd18H2O|mp-1018156|Hf2Cd|*OH2|H2 O1|-0.673|1|0|1|0.166|
random1992940|616ac54996055b12867a6c48|Al12Ni36H2O|mp-672232|AlNi3|*OH2|H2 O1|-0.502|1|1|1|0.125|
random2118450|616ac55d9230052296982c75|Y16Al32H2O|mp-2322|YAl2|*OH2|H2 O1|-0.719|1|0|0|0.062|
random1218815|616ac55d9230052296982c76|Ti36Co36H2O|mp-990532|TiCo|*OH2|H2 O1|-0.705|2|1|0|0.083|
random1558033|616ac5619230052296982cbd|Zr36Sn12H2O|mp-30876|Zr3Sn|*OH2|H2 O1|-2.151|2|1|0|0.042|
random864212|616ac56496055b12867a6d20|Hf36Sn12H2O|mp-1184633|Hf3Sn|*OH2|H2 O1|-0.360|2|1|0|0.083|
random590825|616ac56796055b12867a6d47|Zr48Ge48H2O|mp-1025513|ZrGe|*OH2|H2 O1|-0.647|0|1|0|0|
random1837876|616ac56d96055b12867a6d8c|V60Ge20H2O|mp-1078697|V3Ge|*OH2|H2 O1|-0.598|2|2|1|0.025|
random2427429|616ac5779230052296982e26|Ti24Al24H2O|mp-571199|TiAl|*OH2|H2 O1|-1.805|1|1|1|0.083|
random2131713|616ac5789230052296982e32|Hf16H2Pd48O|mp-11453|HfPd3|*OH2|H2 O1|-0.116|1|0|0|0.419|
random521667|616ac57f9230052296982e6b|As32H2Rh64O|mp-1102364|AsRh2|*OH2|H2 O1|-0.329|2|0|1|0.063|
random2124942|616ac6719230052296982f37|Y40Al80H2O|mp-2322|YAl2|*OH2|H2 O1|-0.600|2|2|1|0.063|
random2167058|616ac6779230052296982fa0|Ta64Ni32H2O|mp-1867|Ta2Ni|*OH2|H2 O1|-0.657|2|1|1|0.102|
random906995|616ac67e96055b12867a6ea2|Ti18Al30H2O|mp-1217092|Ti3Al5|*OH2|H2 O1|0.100|0|1|1|0.121|
random2284488|616ac69992300522969830aa|H2Ir18Ru18O|mp-974421|IrRu|*OH2|H2 O1|-0.268|1|0|0|0.333|
random1229393|616ac69a96055b12867a6f38|Hf72As48H2O|mp-1190267|Hf3As2|*OH2|H2 O1|-2.851|2|2|1|0.077|
random490189|616ac69b92300522969830cf|Sr12H2Pd60O|mp-1260|SrPd5|*OH2|H2 O1|-0.065|2|0|1|0.056|
random1804423|616ac69c96055b12867a6f56|Hf36Zn18H2O|mp-1014231|Hf2Zn|*OH2|H2 O1|-1.772|1|0|2|0.091|
random1063612|616ac6bc96055b12867a703b|Sn16H2Rh48O|mp-978974|SnRh3|*OH2|H2 O1|-0.202|2|0|1|0.062|
random740408|616ac6bf9230052296983200|Hf32Al24H2O|mp-1025223|Hf4Al3|*OH2|H2 O1|-1.899|2|2|1|0.095|
random1150361|616ac6c2923005229698323c|Ta48Sn16H2O|mp-30871|Ta3Sn|*OH2|H2 O1|-2.137|2|1|1|0.125|
random1846197|616ac6df96055b12867a7155|Ca24H2Pt48O|mp-1103211|CaPt2|*OH2|H2 O1|-0.835|2|1|0|0.080|
random694264|616ac70596055b12867a72cb|Ca32H2O|mp-1078638|Ca|*OH2|H2 O1|-3.568|1|0|1|0.005|
random1818493|616ac70996055b12867a7313|Hf36P36H2O|mp-9953|HfP|*OH2|H2 O1|-0.801|0|0|1|0.183|
random1667673|616ac70d96055b12867a7352|Zr30Tl10H2O|mp-977585|Zr3Tl|*OH2|H2 O1|-2.946|2|2|1|0.050|
random1792141|616ac7129230052296983537|Hf72As36H2O|mp-1199529|Hf2As|*OH2|H2 O1|-0.704|0|0|1|0.180|
random1367903|616ac7149230052296983549|Ti30Al66H2O|mp-1217111|Ti5Al11|*OH2|H2 O1|-1.458|1|0|2|0.624|
random494531|616ac71a923005229698357f|Al96Tc32H2O|mp-867347|Al3Tc|*OH2|H2 O1|-0.855|2|2|1|0.031|
random1333856|616ac71b9230052296983587|Ti40Fe40H2O|mp-305|TiFe|*OH2|H2 O1|-0.672|2|2|1|0.050|
random1984826|616ac72296055b12867a73cb|Sn24H2Rh48O|mp-636334|SnRh2|*OH2|H2 O1|-0.908|0|1|2|0.034|
random579668|616ac7299230052296983645|Zr48Sn16H2O|mp-1188061|Zr3Sn|*OH2|H2 O1|-0.685|1|0|2|0.250|
random1254617|616ac72f9230052296983690|Nb48H2O|mp-1104341|Nb|*OH2|H2 O1|-3.043|0|1|1|0.125|
random2430554|616ac73892300522969836f0|Zr16H2Rh16O|mp-669917|ZrRh|*OH2|H2 O1|-2.151|0|1|1|0.149|
random732092|616ac73b9230052296983717|Mo48H2Pt48O|mp-999502|MoPt|*OH2|H2 O1|-0.779|2|1|1|0.250|
random1920525|616ac75196055b12867a75dd|Hf24Ga12H2O|mp-30572|Hf2Ga|*OH2|H2 O1|-2.778|1|1|1|0.074|
random1326123|616ac7609230052296983879|Ti48H2Pt16O|mp-2339|Ti3Pt|*OH2|H2 O1|-0.806|1|0|0|0.125|
random960458|616ac77f9230052296983a53|Hf32Sb32H2O|mp-1079914|HfSb|*OH2|H2 O1|-1.761|2|1|1|0.161|
random1461369|616ac78396055b12867a77d3|Ti20Ga30H2O|mp-30673|Ti2Ga3|*OH2|H2 O1|-0.045|2|2|1|0.052|
random569040|616ac78596055b12867a77e2|Tc54H2Os18O|mp-1217407|Tc3Os|*OH2|H2 O1|-0.421|2|1|2|0.084|
random1608968|616ac7969230052296983b4f|V80H2O|mp-146|V|*OH2|H2 O1|-0.337|2|2|1|0.050|
random1739318|616ac79d96055b12867a78c6|Ca32H2Pt64O|mp-1103211|CaPt2|*OH2|H2 O1|-0.610|2|0|1|0.085|
random1914940|616ac8859230052296983bbe|Sn24H2S24O|mp-559676|SnS|*OH2|H2 O1|-0.071|2|2|1|0.167|
random1327910|616ac8a79230052296983cc3|Zr27H2Rh27O|mp-1017545|ZrRh|*OH2|H2 O1|-3.371|1|0|0|0.250|
random1295208|616ac8b296055b12867a7b50|Zr40Si24H2O|mp-568115|Zr5Si3|*OH2|H2 O1|-1.879|1|0|2|0|
random2070468|616ac8cf9230052296983dfe|Sc48Al24H2O|mp-11220|Sc2Al|*OH2|H2 O1|-2.665|2|1|1|0.153|
random1447523|616ac8d59230052296983e81|Ge16Mo48H2O|mp-494|GeMo3|*OH2|H2 O1|-0.642|2|1|1|0.125|
random1169041|616ac8d99230052296983ede|V72H2Ir24O|mp-2006|V3Ir|*OH2|H2 O1|-0.565|1|1|1|0.042|
random2171854|616ac8e29230052296983f96|Zr36Sn12H2O|mp-1094255|Zr3Sn|*OH2|H2 O1|-2.498|2|1|1|0.125|
random866679|616ac8f396055b12867a7d41|Si60H2Rh48O|mp-568792|Si5Rh4|*OH2|H2 O1|-1.499|1|0|0|0.477|
random509911|616ac8f796055b12867a7d84|Rb24H2Au56O|mp-31144|Rb3Au7|*OH2|H2 O1|-0.329|1|1|0|0.054|
random1052322|616ac8f8923005229698400e|Ti24H2Ir24O|mp-12594|TiIr|*OH2|H2 O1|-0.567|1|1|1|0.083|
random633521|616ac8fc96055b12867a7dea|Hf32Sb32H2O|mp-1079914|HfSb|*OH2|H2 O1|-2.941|1|1|0|0.047|
random676139|616ac90696055b12867a7e5a|Zr24Hg24H2O|mp-2510|ZrHg|*OH2|H2 O1|-0.610|1|0|1|0.250|
random1706235|616ac91496055b12867a7f35|Hf48Ag48H2O|mp-13156|HfAg|*OH2|H2 O1|-0.639|2|1|1|0.250|
random768698|616ac91c96055b12867a7fd1|Al144Mo54H2O|mp-2733|Al8Mo3|*OH2|H2 O1|-0.415|1|0|-2|0.083|
random1860154|616ac92a96055b12867a8078|Zr24Si48H2O|mp-1515|ZrSi2|*OH2|H2 O1|-0.303|0|1|1|0.171|
random1249398|616ac93b9230052296984173|H2Ru72O|mp-33|Ru|*OH2|H2 O1|-0.299|2|1|2|0|
random719648|616ac93f923005229698419a|Hf48H2N36O|mp-32994|Hf4N3|*OH2|H2 O1|-1.228|2|1|0|0.083|
random949782|616ac94092300522969841a3|Sc16Ag32H2O|mp-1018128|ScAg2|*OH2|H2 O1|-0.759|1|1|2|0.250|
random711444|616ac94696055b12867a8237|H2W72C36O|mp-684602|W2C|*OH2|H2 O1|-0.595|0|2|1|0.024|
random449856|616ac94796055b12867a8243|Al27H2Ru27O|mp-542569|AlRu|*OH2|H2 O1|-0.011|1|0|0|0.250|
random2192798|616ac94896055b12867a825c|H2W48N72O|mp-1216242|W2N3|*OH2|H2 O1|-0.883|0|2|1|0.206|
random642664|616ac94e96055b12867a8286|Al32H2Pd64O|mp-2824|AlPd2|*OH2|H2 O1|-0.240|2|0|1|0.070|
random1732254|616ac9539230052296984263|Ti27Co27H2O|mp-990532|TiCo|*OH2|H2 O1|-0.668|1|0|0|0.250|
random2194140|616ac95d96055b12867a8333|Al108Mo36H2O|mp-571247|Al3Mo|*OH2|H2 O1|-0.252|2|0|1|0.025|
random1343028|616ac96e96055b12867a83ee|Ti48Sn16H2O|mp-570691|Ti3Sn|*OH2|H2 O1|-1.557|1|1|0|0.125|
random683593|616ac97296055b12867a841e|Sr16H2Pd80O|mp-1260|SrPd5|*OH2|H2 O1|-0.573|2|1|1|0.104|
random1986090|616ac991923005229698448b|Ti27H2Rh27O|mp-11563|TiRh|*OH2|H2 O1|-4.522|1|0|0|0.250|
random2425786|616ac99792300522969844c1|Zr48H2O|mp-1077723|Zr|*OH2|H2 O1|-0.462|1|0|0|0.250|
random840806|623b7df506fd4530c7500cb0|Ca60H2Os24N72O|mp-1029899|Ca5(OsN3)2|*OH2|H2 O1|-0.657|2|1|0|0.065|
random1721134|623b7dfdf261a9c5ce4ff831|V60Ge36H2O|mp-20916|V5Ge3|*OH2|H2 O1|-1.248|2|0|1|0|
random440624|623b7dfe06fd4530c7500cf2|K32Ag64H2O|mp-12735|KAg2|*OH2|H2 O1|-0.600|2|2|1|0.031|
random731190|623b7e0006fd4530c7500d04|Sr3Nb15H2Se24O|mp-1104955|SrNb5Se8|*OH2|H2 O1|0.724|1|1|-1|0.041|
random1575737|623b7e1106fd4530c7500d73|Cu48Te32H2O|mp-1225676|Cu3Te2|*OH2|H2 O1|-0.062|2|2|1|0.036|
random1765068|623b7e1c06fd4530c7500dbb|Ta32Cr48Cu16H2O|mp-1217791|Ta2Cr3Cu|*OH2|H2 O1|-2.337|2|0|1|0.083|
random2295642|623b7e1e06fd4530c7500dd3|Hf12H2Se12S12O|mp-1224282|HfSeS|*OH2|H2 O1|-0.786|2|1|0|0.167|
random1685747|623b7e30f261a9c5ce4ff984|Sn8H2Pb8S16O|mp-1218951|SnPbS2|*OH2|H2 O1|-0.084|0|0|1|0.495|
random2338888|623b7e34f261a9c5ce4ff9a2|Ca12Si24H2O|mp-8372|CaSi2|*OH2|H2 O1|-1.500|2|1|0|0.167|
random1320283|623b7e3bf261a9c5ce4ff9d6|Na16In48H2S80O|mp-1195769|NaIn3S5|*OH2|H2 O1|-0.825|2|1|1|0.079|
random2174452|623b7fea31a8ce67274fb369|Ti32Al32H2Au32O|mp-16481|TiAlAu|*OH2|H2 O1|-0.080|1|0|1|0.021|
random830224|623b7ff731a8ce67274fb3cb|Sr4In12H2Au12O|mp-581716|Sr(InAu)3|*OH2|H2 O1|-0.453|1|0|1|0.181|
random625457|623b7ffc31a8ce67274fb401|Al24Ni24H2O|mp-1487|AlNi|*OH2|H2 O1|-1.087|1|1|1|0.083|
random1502753|623b800af261a9c5ce4ffb57|Ga72Re24H2O|mp-1188393|Ga3Re|*OH2|H2 O1|-0.804|2|1|0|0.011|
random1069840|623b800ff261a9c5ce4ffb60|Zr36Bi12H2O|mp-1188051|Zr3Bi|*OH2|H2 O1|-3.451|2|0|1|0.167|
random672283|623b8042f261a9c5ce4ffc58|H2Os72O|mp-49|Os|*OH2|H2 O1|-0.364|2|1|0|0|
random1640604|623b804f31a8ce67274fb558|Ti12In12Co24H2O|mp-865548|TiInCo2|*OH2|H2 O1|-1.546|1|1|1|0.125|
random1470550|623b807431a8ce67274fb63a|Hf32Al32H2O|mp-249|HfAl|*OH2|H2 O1|-0.420|1|0|1|0|
random1460074|623b809431a8ce67274fb718|Sb16H2Pt48O|mp-1078755|SbPt3|*OH2|H2 O1|-0.034|0|0|1|0.057|
random1824042|623b809a31a8ce67274fb73a|Ti64H82O|mp-1095024|Ti4H5|*OH2|H2 O1|-2.951|2|1|1|0.062|
random2192239|623b80b931a8ce67274fb7dc|Re48H2N48O|mp-1019052|ReN|*OH2|H2 O1|-0.603|1|1|0|0.125|
random1573386|623b80bdf261a9c5ce4ffddd|Ti32Cr16H2Se64O|mp-1208265|Ti2CrSe4|*OH2|H2 O1|-0.530|1|2|0|0.032|
random563341|623b80c5f261a9c5ce4ffdf2|Ga48H2Rh16O|mp-1188977|Ga3Rh|*OH2|H2 O1|0.031|2|1|1|0.078|
random1448033|623b80c7f261a9c5ce4ffdf9|Cr24Ag24Te48H2O|mp-1018084|CrAgTe2|*OH2|H2 O1|-0.031|2|-1|2|0.084|
random453111|623b80ec31a8ce67274fb928|Nb24H2Pd72O|mp-669692|NbPd3|*OH2|H2 O1|-0.253|2|1|1|0.023|
random2219561|623b80fa31a8ce67274fb984|Tl48H2Pd24Se48O|mp-28954|Tl2PdSe2|*OH2|H2 O1|-2.402|0|2|1|0.209|
random723540|623b80fc31a8ce67274fb995|Al54Cr18H2O|mp-867780|Al3Cr|*OH2|H2 O1|-0.076|1|0|1|0.125|
